Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Trip duration (mins)
3548,Airport,29,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,64.6666666666667
3753,City,29,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,72.4
4569,Airport,29,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,61.3666666666667
6309,Airport,29,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,72.45
6437,City,29,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,32.6666666666667
517,Airport,30,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,9,39
1406,Airport,30,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,3,53
1643,Airport,30,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,7,52
2108,Airport,30,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,16,34
2647,City,30,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,22,32
3129,City,30,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,59.8833333333333
3738,Airport,30,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,39.1166666666667
4422,Airport,30,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,59.9166666666667
4790,City,30,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,72.25
5496,City,30,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,34.1833333333333
6484,Airport,30,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,41.6
6731,Airport,30,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,48
629,Airport,31,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,12,46
745,Airport,31,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,15,57
1064,City,31,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,19,38
1886,Airport,31,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,10,25
5608,Airport,31,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,48.9666666666667
5877,City,31,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,30.7
6100,Airport,31,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,56.6666666666667
6659,Airport,31,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,52.0833333333333
2162,Airport,32,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,17,59
3294,Airport,32,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,50.5
3686,City,32,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,61.05
4784,City,32,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,33.15
5896,City,32,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,45.5
6190,City,32,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,44.2833333333333
6551,City,32,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,74.3333333333333
145,City,33,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,5,65
735,City,33,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,15,65
918,Airport,33,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,18,42
1478,City,33,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5,57
1957,City,33,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,11,70
3097,City,33,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,57.3833333333333
3981,Airport,33,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,24.7166666666667
4175,City,33,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,64.15
6237,City,33,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,58.8666666666667
738,City,34,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,15,74
2731,City,34,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,38.1333333333333
2863,Airport,34,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,35.95
3528,Airport,34,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,26.4166666666667
4653,City,34,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,56.5833333333333
5042,City,34,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,43.85
360,Airport,35,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,8,63
771,Airport,35,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,16,75
1274,City,35,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,22,80
1501,City,35,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,5,66
1972,City,35,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,12,21
2871,City,35,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,67
3395,City,35,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,40.2
3572,City,35,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,65.6
4118,Airport,35,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,58.2166666666667
4739,City,35,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,44.7
6556,City,35,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,28.15
6677,Airport,35,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,52.8666666666667
1104,Airport,36,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,20,63
1596,Airport,36,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,6,51
1835,Airport,36,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,9,55
2110,Airport,36,Trip Completed,2016-07-12 16:19:00,2016-07-12 17:12:00,16,53
2759,Airport,36,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,43.2
3010,Airport,36,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,74.8166666666667
3403,City,36,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,29
3856,Airport,36,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,51.95
4472,City,36,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,75.9333333333333
5199,City,36,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,66.7833333333333
5612,City,36,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,61.8833333333333
6614,Airport,36,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,75.4833333333333
191,Airport,37,Trip Completed,2016-07-11 05:55:00,2016-07-11 06:45:00,5,50
333,City,37,Trip Completed,2016-07-11 07:43:00,2016-07-11 08:53:00,7,70
488,Airport,37,Trip Completed,2016-07-11 09:35:00,2016-07-11 10:20:00,9,45
1780,City,37,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:45:00,8,47
2235,Airport,37,Trip Completed,2016-07-12 18:12:00,2016-07-12 19:14:00,18,62
2516,City,37,Trip Completed,2016-07-12 21:05:00,2016-07-12 22:18:00,21,73
4209,City,37,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,65.1833333333333
4726,City,37,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,72.0333333333333
5088,Airport,37,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,73.65
5352,Airport,37,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,44.1333333333333
6024,Airport,37,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,72.3
6196,Airport,37,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,43.95
6297,City,37,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,36.25
125,City,38,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:17:00,5,65
1611,City,38,Trip Completed,2016-07-12 06:49:00,2016-07-12 07:44:00,6,55
1814,City,38,Trip Completed,2016-07-12 09:19:00,2016-07-12 09:59:00,9,40
3088,City,38,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,48.3833333333333
3384,Airport,38,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,53.55
4218,Airport,38,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,46.5166666666667
5757,City,38,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,65.5666666666667
5958,Airport,38,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,60.7
6314,City,38,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,59.3666666666667
249,City,39,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:14:00,6,43
728,City,39,Trip Completed,2016-07-11 15:05:00,2016-07-11 16:09:00,15,64
3042,City,39,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,53.9333333333333
3620,City,39,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,73.7666666666667
4276,City,39,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,60.9666666666667
4735,City,39,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,68.45
1353,Airport,40,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00,23,43
1568,City,40,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00,6,34
2465,City,40,Trip Completed,2016-07-12 20:38:00,2016-07-12 21:37:00,20,59
3688,City,40,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,60.9833333333333
4727,City,40,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,56.6166666666667
5348,City,40,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,54.3666666666667
6537,Airport,40,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,70.85
1941,Airport,41,Trip Completed,2016-07-12 11:29:00,2016-07-12 12:09:00,11,40
3766,Airport,41,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,51.3666666666667
4243,Airport,41,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,35.1666666666667
4717,Airport,41,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,54.2166666666667
5682,City,41,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,68.6
6343,City,41,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,37.8666666666667
6726,Airport,41,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,23,49.5833333333333
238,City,42,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:15:00,6,48
2624,City,42,Trip Completed,2016-07-12 22:16:00,2016-07-12 23:17:00,22,61
2787,City,42,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,4,34.4166666666667
3992,City,42,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,23,39.7833333333333
4974,City,42,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,18,31.3333333333333
5478,Airport,42,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,4,61.0833333333333
5641,City,42,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,6,29.9166666666667
128,City,43,Trip Completed,2016-07-11 05:12:00,2016-07-11 05:48:00,5,36
627,City,43,Trip Completed,2016-07-11 12:12:00,2016-07-11 13:10:00,12,58
1766,Airport,43,Trip Completed,2016-07-12 08:45:00,2016-07-12 09:52:00,8,67
2089,City,43,Trip Completed,2016-07-12 15:49:00,2016-07-12 16:32:00,15,43
3565,City,43,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,18,37.3166666666667
3954,Airport,43,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,22,79.7666666666667
4204,City,43,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,5,47.0666666666667
4651,City,43,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,11,52.8666666666667
5814,City,43,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,8,71.4333333333333
6062,City,43,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,13,62.9333333333333
118,Airport,44,Trip Completed,2016-07-11 05:11:00,2016-07-11 05:52:00,5,41
339,Airport,44,Trip Completed,2016-07-11 07:49:00,2016-07-11 08:45:00,7,56
766,City,44,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:27:00,16,64
1133,Airport,44,Trip Completed,2016-07-11 20:27:00,2016-07-11 21:31:00,20,64
2458,City,44,Trip Completed,2016-07-12 20:33:00,2016-07-12 21:33:00,20,60
3060,Airport,44,Trip Completed,2016-07-13 07:56:53,2016-07-13 09:12:13,7,75.3333333333333
3653,City,44,Trip Completed,2016-07-13 19:18:27,2016-07-13 19:51:00,19,32.55
4321,City,44,Trip Completed,2016-07-14 06:56:17,2016-07-14 07:47:58,6,51.6833333333333
5672,Airport,44,Trip Completed,2016-07-15 07:07:07,2016-07-15 07:59:21,7,52.2333333333333
1698,City,45,Trip Completed,2016-07-12 07:56:00,2016-07-12 08:56:00,7,60
2098,City,45,Trip Completed,2016-07-12 16:12:00,2016-07-12 16:42:00,16,30
2733,City,45,Trip Completed,2016-07-13 02:37:50,2016-07-13 03:45:00,2,67.1666666666667
2917,Airport,45,Trip Completed,2016-07-13 06:21:57,2016-07-13 06:53:54,6,31.95
3151,Airport,45,Trip Completed,2016-07-13 09:00:37,2016-07-13 09:38:31,9,37.9
3358,City,45,Trip Completed,2016-07-13 13:30:22,2016-07-13 14:38:35,13,68.2166666666667
5435,City,45,Trip Completed,2016-07-15 02:52:10,2016-07-15 03:43:43,2,51.55
5717,Airport,45,Trip Completed,2016-07-15 07:41:01,2016-07-15 08:24:01,7,43
635,Airport,46,Trip Completed,2016-07-11 12:25:00,2016-07-11 13:29:00,12,64
1275,Airport,46,Trip Completed,2016-07-11 22:05:00,2016-07-11 23:02:00,22,57
1562,Airport,46,Trip Completed,2016-07-12 06:16:00,2016-07-12 07:15:00,6,59
2908,Airport,46,Trip Completed,2016-07-13 06:14:46,2016-07-13 07:17:20,6,62.5666666666667
3414,City,46,Trip Completed,2016-07-13 15:28:23,2016-07-13 16:44:23,15,76
3638,Airport,46,Trip Completed,2016-07-13 19:09:50,2016-07-13 19:58:45,19,48.9166666666667
5132,Airport,46,Trip Completed,2016-07-14 20:11:42,2016-07-14 20:40:50,20,29.1333333333333
5422,City,46,Trip Completed,2016-07-15 02:09:09,2016-07-15 03:09:26,2,60.2833333333333
5724,City,46,Trip Completed,2016-07-15 07:40:09,2016-07-15 08:48:45,7,68.6
6026,Airport,46,Trip Completed,2016-07-15 12:50:41,2016-07-15 13:35:03,12,44.3666666666667
6416,City,46,Trip Completed,2016-07-15 19:42:15,2016-07-15 20:27:36,19,45.35
995,Airport,47,Trip Completed,2016-07-11 19:11:00,2016-07-11 19:33:00,19,22
1771,City,47,Trip Completed,2016-07-12 08:56:00,2016-07-12 09:27:00,8,31
2729,Airport,47,Trip Completed,2016-07-13 02:36:56,2016-07-13 03:03:11,2,26.25
3416,City,47,Trip Completed,2016-07-13 15:31:59,2016-07-13 16:06:48,15,34.8166666666667
4286,City,47,Trip Completed,2016-07-14 06:35:07,2016-07-14 07:35:54,6,60.7833333333333
5012,Airport,47,Trip Completed,2016-07-14 18:59:54,2016-07-14 20:05:50,18,65.9333333333333
6761,Airport,47,Trip Completed,2016-07-15 00:05:00,2016-07-15 00:47:06,0,42.1
5638,City,47,Trip Completed,2016-07-15 06:40:51,2016-07-15 07:18:48,6,37.95
6191,Airport,47,Trip Completed,2016-07-15 17:17:50,2016-07-15 18:16:35,17,58.75
443,City,48,Trip Completed,2016-07-11 09:05:00,2016-07-11 09:45:00,9,40
1299,City,48,Trip Completed,2016-07-11 22:22:00,2016-07-11 23:06:00,22,44
1637,Airport,48,Trip Completed,2016-07-12 07:09:00,2016-07-12 08:15:00,7,66
2099,Airport,48,Trip Completed,2016-07-12 16:03:00,2016-07-12 17:16:00,16,73
2349,Airport,48,Trip Completed,2016-07-12 19:22:00,2016-07-12 20:07:00,19,45
3081,City,48,Trip Completed,2016-07-13 08:10:39,2016-07-13 08:47:52,8,37.2166666666667
3555,Airport,48,Trip Completed,2016-07-13 18:08:02,2016-07-13 19:07:06,18,59.0666666666667
3798,City,48,Trip Completed,2016-07-13 20:55:06,2016-07-13 21:41:49,20,46.7166666666667
3982,Airport,48,Trip Completed,2016-07-13 23:16:52,2016-07-14 00:34:05,23,77.2166666666667
4082,Airport,48,Trip Completed,2016-07-14 02:37:56,2016-07-14 03:23:21,2,45.4166666666667
4672,City,48,Trip Completed,2016-07-14 12:36:18,2016-07-14 13:47:19,12,71.0166666666667
4937,City,48,Trip Completed,2016-07-14 18:22:21,2016-07-14 19:14:54,18,52.55
5594,Airport,48,Trip Completed,2016-07-15 06:05:47,2016-07-15 07:02:34,6,56.7833333333333
540,City,49,Trip Completed,2016-07-11 09:56:00,2016-07-11 10:52:00,9,56
1533,City,49,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:32:00,5,36
2359,City,49,Trip Completed,2016-07-12 19:31:00,2016-07-12 20:28:00,19,57
2603,City,49,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:51:00,22,51
2965,Airport,49,Trip Completed,2016-07-13 06:56:35,2016-07-13 07:25:58,6,29.3833333333333
4002,City,49,Trip Completed,2016-07-13 23:39:25,2016-07-14 00:50:46,23,71.35
4364,Airport,49,Trip Completed,2016-07-14 07:26:46,2016-07-14 08:07:07,7,40.35
4614,Airport,49,Trip Completed,2016-07-14 10:51:16,2016-07-14 11:28:51,10,37.5833333333333
5235,Airport,49,Trip Completed,2016-07-14 21:08:55,2016-07-14 22:00:26,21,51.5166666666667
5979,Airport,49,Trip Completed,2016-07-15 11:35:28,2016-07-15 12:11:05,11,35.6166666666667
6145,Airport,49,Trip Completed,2016-07-15 16:08:41,2016-07-15 17:20:36,16,71.9166666666667
6363,Airport,49,Trip Completed,2016-07-15 19:07:09,2016-07-15 19:46:41,19,39.5333333333333
2481,City,50,Trip Completed,2016-07-12 20:40:00,2016-07-12 21:37:00,20,57
3328,Airport,50,Trip Completed,2016-07-13 12:28:51,2016-07-13 13:10:08,12,41.2833333333333
3908,Airport,50,Trip Completed,2016-07-13 22:07:15,2016-07-13 23:15:39,22,68.4
4416,City,50,Trip Completed,2016-07-14 08:12:46,2016-07-14 09:08:19,8,55.55
4966,Airport,50,Trip Completed,2016-07-14 18:35:40,2016-07-14 19:19:51,18,44.1833333333333
5243,City,50,Trip Completed,2016-07-14 21:12:10,2016-07-14 22:15:12,21,63.0333333333333
5697,City,50,Trip Completed,2016-07-15 07:32:38,2016-07-15 08:12:26,7,39.8
5864,Airport,50,Trip Completed,2016-07-15 09:22:59,2016-07-15 10:18:31,9,55.5333333333333
6530,Airport,50,Trip Completed,2016-07-15 20:51:59,2016-07-15 21:30:57,20,38.9666666666667
686,City,51,Trip Completed,2016-07-11 13:44:00,2016-07-11 14:30:00,13,46
777,Airport,51,Trip Completed,2016-07-11 16:41:00,2016-07-11 17:32:00,16,51
1455,Airport,51,Trip Completed,2016-07-12 04:56:00,2016-07-12 05:27:00,4,31
1906,Airport,51,Trip Completed,2016-07-12 10:38:00,2016-07-12 11:22:00,10,44
2432,Airport,51,Trip Completed,2016-07-12 20:15:00,2016-07-12 20:59:00,20,44
2977,Airport,51,Trip Completed,2016-07-13 06:52:35,2016-07-13 07:47:34,6,54.9833333333333
3964,City,51,Trip Completed,2016-07-13 22:53:20,2016-07-13 23:34:07,22,40.7833333333333
4182,Airport,51,Trip Completed,2016-07-14 05:24:02,2016-07-14 06:24:49,5,60.7833333333333
4679,City,51,Trip Completed,2016-07-14 12:44:59,2016-07-14 13:39:06,12,54.1166666666667
4997,City,51,Trip Completed,2016-07-14 18:57:20,2016-07-14 19:41:29,18,44.15
5600,City,51,Trip Completed,2016-07-15 06:09:20,2016-07-15 07:12:45,6,63.4166666666667
5910,Airport,51,Trip Completed,2016-07-15 10:00:43,2016-07-15 10:52:49,10,52.1
6597,Airport,51,Trip Completed,2016-07-15 21:35:04,2016-07-15 22:21:17,21,46.2166666666667
64,City,52,Trip Completed,2016-07-11 04:16:00,2016-07-11 05:28:00,4,72
687,Airport,52,Trip Completed,2016-07-11 13:41:00,2016-07-11 14:25:00,13,44
1625,City,52,Trip Completed,2016-07-12 07:01:00,2016-07-12 07:49:00,7,48
1958,Airport,52,Trip Completed,2016-07-12 11:41:00,2016-07-12 12:35:00,11,54
2160,Airport,52,Trip Completed,2016-07-12 17:32:00,2016-07-12 18:07:00,17,35
2517,Airport,52,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:20:00,21,76
2894,City,52,Trip Completed,2016-07-13 06:01:37,2016-07-13 07:13:57,6,72.3333333333333
3739,Airport,52,Trip Completed,2016-07-13 20:21:38,2016-07-13 21:06:29,20,44.85
4737,City,52,Trip Completed,2016-07-14 14:37:56,2016-07-14 15:47:44,14,69.8
5064,Airport,52,Trip Completed,2016-07-14 19:28:03,2016-07-14 20:34:00,19,65.95
313,City,53,Trip Completed,2016-07-11 07:26:00,2016-07-11 08:35:00,7,69
2107,City,53,Trip Completed,2016-07-12 16:18:00,2016-07-12 17:14:00,16,56
2819,City,53,Trip Completed,2016-07-13 05:12:03,2016-07-13 06:23:03,5,71
2932,Airport,53,Trip Completed,2016-07-13 06:28:49,2016-07-13 07:11:44,6,42.9166666666667
3593,City,53,Trip Completed,2016-07-13 18:34:17,2016-07-13 19:27:56,18,53.65
4760,City,53,Trip Completed,2016-07-14 15:19:28,2016-07-14 16:37:19,15,77.85
6681,Airport,53,Trip Completed,2016-07-15 22:32:05,2016-07-15 23:34:39,22,62.5666666666667
234,City,54,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:23:00,6,56
425,Airport,54,Trip Completed,2016-07-11 08:48:00,2016-07-11 09:34:00,8,46
1528,City,54,Trip Completed,2016-07-12 05:58:00,2016-07-12 06:33:00,5,35
1671,Airport,54,Trip Completed,2016-07-12 07:41:00,2016-07-12 08:50:00,7,69
2223,City,54,Trip Completed,2016-07-12 18:07:00,2016-07-12 19:12:00,18,65
3268,Airport,54,Trip Completed,2016-07-13 10:27:35,2016-07-13 11:31:51,10,64.2666666666667
3530,Airport,54,Trip Completed,2016-07-13 17:53:27,2016-07-13 18:43:17,17,49.8333333333333
4765,Airport,54,Trip Completed,2016-07-14 15:36:30,2016-07-14 16:41:07,15,64.6166666666667
531,City,55,Trip Completed,2016-07-11 10:01:00,2016-07-11 10:36:00,10,35
1721,City,55,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:47:00,8,37
2665,Airport,55,Trip Completed,2016-07-12 23:30:00,2016-07-13 00:37:17,23,67.2833333333333
2951,City,55,Trip Completed,2016-07-13 06:40:10,2016-07-13 07:41:17,6,61.1166666666667
3786,Airport,55,Trip Completed,2016-07-13 20:47:32,2016-07-13 21:35:51,20,48.3166666666667
4049,City,55,Trip Completed,2016-07-14 01:03:12,2016-07-14 02:26:06,1,82.9
4079,Airport,55,Trip Completed,2016-07-14 02:31:51,2016-07-14 03:33:26,2,61.5833333333333
4233,Airport,55,Trip Completed,2016-07-14 05:51:41,2016-07-14 06:58:26,5,66.75
4884,Airport,55,Trip Completed,2016-07-14 17:53:38,2016-07-14 19:06:04,17,72.4333333333333
6350,City,55,Trip Completed,2016-07-15 18:57:26,2016-07-15 20:08:25,18,70.9833333333333
1914,Airport,56,Trip Completed,2016-07-12 10:42:00,2016-07-12 11:52:00,10,70
3205,City,56,Trip Completed,2016-07-13 09:38:10,2016-07-13 10:49:37,9,71.45
3448,City,56,Trip Completed,2016-07-13 16:40:59,2016-07-13 17:35:37,16,54.6333333333333
4628,City,56,Trip Completed,2016-07-14 11:13:24,2016-07-14 12:05:37,11,52.2166666666667
5418,City,56,Trip Completed,2016-07-15 02:03:39,2016-07-15 03:13:00,2,69.35
5654,City,56,Trip Completed,2016-07-15 06:56:12,2016-07-15 08:09:48,6,73.6
614,City,57,Trip Completed,2016-07-11 11:49:00,2016-07-11 12:52:00,11,63
1340,City,57,Trip Completed,2016-07-11 23:22:00,2016-07-11 23:55:00,23,33
1576,City,57,Trip Completed,2016-07-12 06:27:00,2016-07-12 07:41:00,6,74
1974,Airport,57,Trip Completed,2016-07-12 12:19:00,2016-07-12 13:07:00,12,48
2597,City,57,Trip Completed,2016-07-12 21:52:00,2016-07-12 22:54:00,21,62
4690,City,57,Trip Completed,2016-07-14 13:04:08,2016-07-14 13:45:06,13,40.9666666666667
6267,Airport,57,Trip Completed,2016-07-15 18:10:03,2016-07-15 18:45:25,18,35.3666666666667
660,Airport,58,Trip Completed,2016-07-11 12:55:00,2016-07-11 13:44:00,12,49
